Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Volum;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2018-12-01T00:00+01:00;2019-01-01T00:00+01:00;2018;12;6923;6293;7553;100,0;31;31;0;2;100,0;Totalt i retning Tromsø;6519;402;181;133;76;12;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2018-12-01T00:00+01:00;2019-01-01T00:00+01:00;2018;12;6850;6227;7473;100,0;31;31;0;5;99,9;Totalt i retning Larseng;6428;416;243;133;27;12;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2018-12-01T00:00+01:00;2019-01-01T00:00+01:00;2018;12;13773;12521;15025;100,0;31;31;0;8;99,9;Totalt;12947;818;424;266;103;24;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;6719;6276;7162;100,0;31;31;0;20;99,7;1;6249;449;253;149;35;12;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;6817;6361;7273;100,0;31;31;0;2;100,0;2;6365;450;199;152;87;12;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;6816;6360;7272;100,0;31;31;0;2;100,0;Totalt i retning Tromsø;6365;450;199;152;87;12;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;6720;6277;7163;100,0;31;31;0;21;99,7;Totalt i retning Larseng;6250;449;253;149;35;12;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-01-01T00:00+01:00;2019-02-01T00:00+01:00;2019;1;13536;12638;14434;100,0;31;31;0;23;99,8;Totalt;12614;899;451;301;122;25;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;7038;6605;7471;100,0;28;28;0;28;99,6;1;6544;465;256;156;40;14;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;7130;6690;7570;100,0;28;28;0;0;100,0;2;6664;466;208;153;92;13;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;7130;6690;7570;100,0;28;28;0;1;100,0;Totalt i retning Tromsø;6664;466;208;153;92;13;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;7038;6605;7471;100,0;28;28;0;27;99,6;Totalt i retning Larseng;6545;465;256;156;40;14;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-02-01T00:00+01:00;2019-03-01T00:00+01:00;2019;2;14168;13295;15041;100,0;28;28;0;28;99,8;Totalt;13209;931;464;308;132;27;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;6845;6443;7247;100,0;31;31;0;19;99,7;1;6379;447;251;146;36;14;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;6933;6518;7348;100,0;31;31;0;2;100,0;2;6485;447;196;147;90;13;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;6933;6519;7347;100,0;31;31;0;1;100,0;Totalt i retning Tromsø;6485;447;196;147;90;13;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;6845;6443;7247;100,0;31;31;0;19;99,7;Totalt i retning Larseng;6379;447;251;146;36;14;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-03-01T00:00+01:00;2019-04-01T00:00+02:00;2019;3;13778;12962;14594;100,0;31;31;0;20;99,9;Totalt;12864;893;447;293;126;27;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-04-01T00:00+02:00;2019-05-01T00:00+02:00;2019;4;6782;6164;7400;100,0;30;30;0;9;99,9;1;6366;407;232;139;24;12;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-04-01T00:00+02:00;2019-05-01T00:00+02:00;2019;4;6862;6233;7491;100,0;30;30;0;1;100,0;2;6459;402;172;140;78;12;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-04-01T00:00+02:00;2019-05-01T00:00+02:00;2019;4;6861;6232;7490;100,0;30;30;0;0;100,0;Totalt i retning Tromsø;6458;402;173;140;78;12;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-04-01T00:00+02:00;2019-05-01T00:00+02:00;2019;4;6783;6165;7401;100,0;30;30;0;9;99,9;Totalt i retning Larseng;6367;407;232;139;24;12;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-04-01T00:00+02:00;2019-05-01T00:00+02:00;2019;4;13643;12397;14889;100,0;30;30;0;9;99,9;Totalt;12825;809;405;279;102;24;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-05-01T00:00+02:00;2019-06-01T00:00+02:00;2019;5;7555;7049;8061;100,0;31;31;0;2;100,0;1;7028;524;274;202;31;17;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-05-01T00:00+02:00;2019-06-01T00:00+02:00;2019;5;7635;7111;8159;100,0;31;31;0;2;100,0;2;7113;520;213;200;90;17;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-05-01T00:00+02:00;2019-06-01T00:00+02:00;2019;5;7634;7110;8158;100,0;31;31;0;2;100,0;Totalt i retning Tromsø;7112;520;213;200;90;17;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-05-01T00:00+02:00;2019-06-01T00:00+02:00;2019;5;7556;7050;8062;100,0;31;31;0;2;100,0;Totalt i retning Larseng;7029;524;274;202;31;17;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-05-01T00:00+02:00;2019-06-01T00:00+02:00;2019;5;15190;14161;16219;100,0;31;31;0;4;100,0;Totalt;14141;1045;487;402;122;34;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-06-01T00:00+02:00;2019-07-01T00:00+02:00;2019;6;7507;6958;8056;100,0;30;30;0;0;100,0;1;6916;591;297;224;42;28;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-06-01T00:00+02:00;2019-07-01T00:00+02:00;2019;6;7608;7033;8183;100,0;30;30;0;2;100,0;2;7021;585;239;221;97;28;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-06-01T00:00+02:00;2019-07-01T00:00+02:00;2019;6;7607;7032;8182;100,0;30;30;0;2;100,0;Totalt i retning Tromsø;7020;586;239;221;97;28;0
62639V2268190;KVALØYSLETTA SØR;FV862 S2D1 m2928;2019-06-01T00:00+02:00;2019-07-01T00:00+02:00;2019;6;7508;6959;8057;100,0;30;30;0;0;100,0;Totalt i retning Larseng;6917;591;297;224;42;28;0
